mid_depth,top_depth,bottom_depth,AC_ecm,effective_center_x,effective_center_y,xlo,xhi,ylo,yhi,section,stick,core,DC_ecm,top_depth_adj,bottom_depth_adj,mid_depth_adj
156.90300000000062,156.90300000000062,156.90300000000062,1.1548900000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90300000000062,156.90300000000062,156.90300000000062
156.90400000000062,156.90400000000062,156.90400000000062,1.1553337500000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90400000000062,156.90400000000062,156.90400000000062
156.90500000000063,156.90500000000063,156.90500000000063,1.1523099999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90500000000063,156.90500000000063,156.90500000000063
156.90600000000063,156.90600000000063,156.90600000000063,1.15510875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90600000000063,156.90600000000063,156.90600000000063
156.90700000000064,156.90700000000064,156.90700000000064,1.15470625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90700000000064,156.90700000000064,156.90700000000064
156.90800000000064,156.90800000000064,156.90800000000064,1.1476925e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90800000000064,156.90800000000064,156.90800000000064
156.90900000000065,156.90900000000065,156.90900000000065,1.1476925e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.90900000000065,156.90900000000065,156.90900000000065
156.91000000000065,156.91000000000065,156.91000000000065,1.14352e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91000000000065,156.91000000000065,156.91000000000065
156.91100000000066,156.91100000000066,156.91100000000066,1.1403174999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91100000000066,156.91100000000066,156.91100000000066
156.91200000000066,156.91200000000066,156.91200000000066,1.1387575e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91200000000066,156.91200000000066,156.91200000000066
156.91300000000066,156.91300000000066,156.91300000000066,1.1372225e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91300000000066,156.91300000000066,156.91300000000066
156.91400000000067,156.91400000000067,156.91400000000067,1.13512125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91400000000067,156.91400000000067,156.91400000000067
156.91500000000067,156.91500000000067,156.91500000000067,1.1359875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91500000000067,156.91500000000067,156.91500000000067
156.91600000000068,156.91600000000068,156.91600000000068,1.1360399999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91600000000068,156.91600000000068,156.91600000000068
156.91700000000068,156.91700000000068,156.91700000000068,1.1363475e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.91700000000068,156.91700000000068,156.91700000000068
156.9180000000007,156.9180000000007,156.9180000000007,1.1360399999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9180000000007,156.9180000000007,156.9180000000007
156.9190000000007,156.9190000000007,156.9190000000007,1.13668375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9190000000007,156.9190000000007,156.9190000000007
156.9200000000007,156.9200000000007,156.9200000000007,1.1385100000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9200000000007,156.9200000000007,156.9200000000007
156.9210000000007,156.9210000000007,156.9210000000007,1.1403925e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9210000000007,156.9210000000007,156.9210000000007
156.9220000000007,156.9220000000007,156.9220000000007,1.14118e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9220000000007,156.9220000000007,156.9220000000007
156.9230000000007,156.9230000000007,156.9230000000007,1.1455575e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9230000000007,156.9230000000007,156.9230000000007
156.92400000000072,156.92400000000072,156.92400000000072,1.1492074999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92400000000072,156.92400000000072,156.92400000000072
156.92500000000072,156.92500000000072,156.92500000000072,1.1537075e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92500000000072,156.92500000000072,156.92500000000072
156.92600000000073,156.92600000000073,156.92600000000073,1.1588675000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92600000000073,156.92600000000073,156.92600000000073
156.92700000000073,156.92700000000073,156.92700000000073,1.1637325000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92700000000073,156.92700000000073,156.92700000000073
156.92800000000074,156.92800000000074,156.92800000000074,1.1693525e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92800000000074,156.92800000000074,156.92800000000074
156.92900000000074,156.92900000000074,156.92900000000074,1.1753725e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.92900000000074,156.92900000000074,156.92900000000074
156.93000000000075,156.93000000000075,156.93000000000075,1.185185e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93000000000075,156.93000000000075,156.93000000000075
156.93100000000075,156.93100000000075,156.93100000000075,1.19411e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93100000000075,156.93100000000075,156.93100000000075
156.93200000000076,156.93200000000076,156.93200000000076,1.206085e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93200000000076,156.93200000000076,156.93200000000076
156.93300000000076,156.93300000000076,156.93300000000076,1.2163499999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93300000000076,156.93300000000076,156.93300000000076
156.93400000000076,156.93400000000076,156.93400000000076,1.2261774999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93400000000076,156.93400000000076,156.93400000000076
156.93500000000077,156.93500000000077,156.93500000000077,1.2360849999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93500000000077,156.93500000000077,156.93500000000077
156.93600000000077,156.93600000000077,156.93600000000077,1.2552025e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93600000000077,156.93600000000077,156.93600000000077
156.93700000000078,156.93700000000078,156.93700000000078,1.273535e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93700000000078,156.93700000000078,156.93700000000078
156.93800000000078,156.93800000000078,156.93800000000078,1.2966725e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.93800000000078,156.93800000000078,156.93800000000078
156.9390000000008,156.9390000000008,156.9390000000008,1.32694375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9390000000008,156.9390000000008,156.9390000000008
156.9400000000008,156.9400000000008,156.9400000000008,1.3603775000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9400000000008,156.9400000000008,156.9400000000008
156.9410000000008,156.9410000000008,156.9410000000008,1.38684875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9410000000008,156.9410000000008,156.9410000000008
156.9420000000008,156.9420000000008,156.9420000000008,1.42836875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9420000000008,156.9420000000008,156.9420000000008
156.9430000000008,156.9430000000008,156.9430000000008,1.46335625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9430000000008,156.9430000000008,156.9430000000008
156.9440000000008,156.9440000000008,156.9440000000008,1.4860275e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9440000000008,156.9440000000008,156.9440000000008
156.94500000000082,156.94500000000082,156.94500000000082,1.5165062500000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.94500000000082,156.94500000000082,156.94500000000082
156.94600000000082,156.94600000000082,156.94600000000082,1.55451e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.94600000000082,156.94600000000082,156.94600000000082
156.94700000000083,156.94700000000083,156.94700000000083,1.58336e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.94700000000083,156.94700000000083,156.94700000000083
156.94800000000083,156.94800000000083,156.94800000000083,1.6105575e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.94800000000083,156.94800000000083,156.94800000000083
156.94900000000084,156.94900000000084,156.94900000000084,1.6484825e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.94900000000084,156.94900000000084,156.94900000000084
156.95000000000084,156.95000000000084,156.95000000000084,1.6780474999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95000000000084,156.95000000000084,156.95000000000084
156.95100000000085,156.95100000000085,156.95100000000085,1.69605e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95100000000085,156.95100000000085,156.95100000000085
156.95200000000085,156.95200000000085,156.95200000000085,1.73037125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95200000000085,156.95200000000085,156.95200000000085
156.95300000000086,156.95300000000086,156.95300000000086,1.75155375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95300000000086,156.95300000000086,156.95300000000086
156.95400000000086,156.95400000000086,156.95400000000086,1.775195e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95400000000086,156.95400000000086,156.95400000000086
156.95500000000087,156.95500000000087,156.95500000000087,1.7901025e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95500000000087,156.95500000000087,156.95500000000087
156.95600000000087,156.95600000000087,156.95600000000087,1.7913625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95600000000087,156.95600000000087,156.95600000000087
156.95700000000087,156.95700000000087,156.95700000000087,1.7982000000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95700000000087,156.95700000000087,156.95700000000087
156.95800000000088,156.95800000000088,156.95800000000088,1.8084825e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95800000000088,156.95800000000088,156.95800000000088
156.95900000000088,156.95900000000088,156.95900000000088,1.80489875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.95900000000088,156.95900000000088,156.95900000000088
156.9600000000009,156.9600000000009,156.9600000000009,1.8093825e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9600000000009,156.9600000000009,156.9600000000009
156.9610000000009,156.9610000000009,156.9610000000009,1.8093825e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9610000000009,156.9610000000009,156.9610000000009
156.9620000000009,156.9620000000009,156.9620000000009,1.8213637500000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9620000000009,156.9620000000009,156.9620000000009
156.9630000000009,156.9630000000009,156.9630000000009,1.8138699999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9630000000009,156.9630000000009,156.9630000000009
156.9640000000009,156.9640000000009,156.9640000000009,1.807405e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9640000000009,156.9640000000009,156.9640000000009
156.9650000000009,156.9650000000009,156.9650000000009,1.7985125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.9650000000009,156.9650000000009,156.9650000000009
156.96600000000092,156.96600000000092,156.96600000000092,1.7828349999999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.96600000000092,156.96600000000092,156.96600000000092
156.96700000000092,156.96700000000092,156.96700000000092,1.77932375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.96700000000092,156.96700000000092,156.96700000000092
156.96800000000093,156.96800000000093,156.96800000000093,1.7569262500000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.96800000000093,156.96800000000093,156.96800000000093
156.96900000000093,156.96900000000093,156.96900000000093,1.7366675e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.96900000000093,156.96900000000093,156.96900000000093
156.97000000000094,156.97000000000094,156.97000000000094,1.717365e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97000000000094,156.97000000000094,156.97000000000094
156.97100000000094,156.97100000000094,156.97100000000094,1.69057e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97100000000094,156.97100000000094,156.97100000000094
156.97200000000095,156.97200000000095,156.97200000000095,1.6621412499999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97200000000095,156.97200000000095,156.97200000000095
156.97300000000095,156.97300000000095,156.97300000000095,1.6328875000000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97300000000095,156.97300000000095,156.97300000000095
156.97400000000096,156.97400000000096,156.97400000000096,1.6013525e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97400000000096,156.97400000000096,156.97400000000096
156.97500000000096,156.97500000000096,156.97500000000096,1.570065e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97500000000096,156.97500000000096,156.97500000000096
156.97600000000097,156.97600000000097,156.97600000000097,1.5314025e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97600000000097,156.97600000000097,156.97600000000097
156.97700000000097,156.97700000000097,156.97700000000097,1.49271125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97700000000097,156.97700000000097,156.97700000000097
156.97800000000097,156.97800000000097,156.97800000000097,1.47061625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97800000000097,156.97800000000097,156.97800000000097
156.97900000000098,156.97900000000098,156.97900000000098,1.4380175e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.97900000000098,156.97900000000098,156.97900000000098
156.98000000000098,156.98000000000098,156.98000000000098,1.4127025e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.98000000000098,156.98000000000098,156.98000000000098
156.981000000001,156.981000000001,156.981000000001,1.3897325e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.981000000001,156.981000000001,156.981000000001
156.982000000001,156.982000000001,156.982000000001,1.3767925e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.982000000001,156.982000000001,156.982000000001
156.983000000001,156.983000000001,156.983000000001,1.36753125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.983000000001,156.983000000001,156.983000000001
156.984000000001,156.984000000001,156.984000000001,1.355415e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.984000000001,156.984000000001,156.984000000001
156.985000000001,156.985000000001,156.985000000001,1.35301875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.985000000001,156.985000000001,156.985000000001
156.986000000001,156.986000000001,156.986000000001,1.36326875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.986000000001,156.986000000001,156.986000000001
156.98700000000102,156.98700000000102,156.98700000000102,1.3698749999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.98700000000102,156.98700000000102,156.98700000000102
156.98800000000102,156.98800000000102,156.98800000000102,1.3760124999999999e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.98800000000102,156.98800000000102,156.98800000000102
156.98900000000103,156.98900000000103,156.98900000000103,1.3873775e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.98900000000103,156.98900000000103,156.98900000000103
156.99000000000103,156.99000000000103,156.99000000000103,1.40155125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99000000000103,156.99000000000103,156.99000000000103
156.99100000000104,156.99100000000104,156.99100000000104,1.40924875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99100000000104,156.99100000000104,156.99100000000104
156.99200000000104,156.99200000000104,156.99200000000104,1.42928e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99200000000104,156.99200000000104,156.99200000000104
156.99300000000105,156.99300000000105,156.99300000000105,1.44608875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99300000000105,156.99300000000105,156.99300000000105
156.99400000000105,156.99400000000105,156.99400000000105,1.4656275e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99400000000105,156.99400000000105,156.99400000000105
156.99500000000106,156.99500000000106,156.99500000000106,1.48960875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99500000000106,156.99500000000106,156.99500000000106
156.99600000000106,156.99600000000106,156.99600000000106,1.50276e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99600000000106,156.99600000000106,156.99600000000106
156.99700000000107,156.99700000000107,156.99700000000107,1.521815e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99700000000107,156.99700000000107,156.99700000000107
156.99800000000107,156.99800000000107,156.99800000000107,1.54599125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99800000000107,156.99800000000107,156.99800000000107
156.99900000000108,156.99900000000108,156.99900000000108,1.56787375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,156.99900000000108,156.99900000000108,156.99900000000108
157.00000000000108,157.00000000000108,157.00000000000108,1.5895712499999998e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.00000000000108,157.00000000000108,157.00000000000108
157.00100000000108,157.00100000000108,157.00100000000108,1.61326e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.00100000000108,157.00100000000108,157.00100000000108
157.0020000000011,157.0020000000011,157.0020000000011,1.62896e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0020000000011,157.0020000000011,157.0020000000011
157.0030000000011,157.0030000000011,157.0030000000011,1.64463125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0030000000011,157.0030000000011,157.0030000000011
157.0040000000011,157.0040000000011,157.0040000000011,1.6636700000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0040000000011,157.0040000000011,157.0040000000011
157.0050000000011,157.0050000000011,157.0050000000011,1.673295e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0050000000011,157.0050000000011,157.0050000000011
157.0060000000011,157.0060000000011,157.0060000000011,1.6815149999999997e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0060000000011,157.0060000000011,157.0060000000011
157.0070000000011,157.0070000000011,157.0070000000011,1.6849575000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0070000000011,157.0070000000011,157.0070000000011
157.00800000000112,157.00800000000112,157.00800000000112,1.6915375e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.00800000000112,157.00800000000112,157.00800000000112
157.00900000000112,157.00900000000112,157.00900000000112,1.694875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.00900000000112,157.00900000000112,157.00900000000112
157.01000000000113,157.01000000000113,157.01000000000113,1.697325e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01000000000113,157.01000000000113,157.01000000000113
157.01100000000113,157.01100000000113,157.01100000000113,1.7031225e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01100000000113,157.01100000000113,157.01100000000113
157.01200000000114,157.01200000000114,157.01200000000114,1.704095e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01200000000114,157.01200000000114,157.01200000000114
157.01300000000114,157.01300000000114,157.01300000000114,1.7053975e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01300000000114,157.01300000000114,157.01300000000114
157.01400000000115,157.01400000000115,157.01400000000115,1.7112475e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01400000000115,157.01400000000115,157.01400000000115
157.01500000000115,157.01500000000115,157.01500000000115,1.7112475e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01500000000115,157.01500000000115,157.01500000000115
157.01600000000116,157.01600000000116,157.01600000000116,1.7112475e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01600000000116,157.01600000000116,157.01600000000116
157.01700000000116,157.01700000000116,157.01700000000116,1.71326e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01700000000116,157.01700000000116,157.01700000000116
157.01800000000117,157.01800000000117,157.01800000000117,1.7069550000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01800000000117,157.01800000000117,157.01800000000117
157.01900000000117,157.01900000000117,157.01900000000117,1.711175e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.01900000000117,157.01900000000117,157.01900000000117
157.02000000000118,157.02000000000118,157.02000000000118,1.71082e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.02000000000118,157.02000000000118,157.02000000000118
157.02100000000118,157.02100000000118,157.02100000000118,1.717405e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.02100000000118,157.02100000000118,157.02100000000118
157.02200000000119,157.02200000000119,157.02200000000119,1.71574625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.02200000000119,157.02200000000119,157.02200000000119
157.0230000000012,157.0230000000012,157.0230000000012,1.715865e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0230000000012,157.0230000000012,157.0230000000012
157.0240000000012,157.0240000000012,157.0240000000012,1.72143875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0240000000012,157.0240000000012,157.0240000000012
157.0250000000012,157.0250000000012,157.0250000000012,1.7211875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0250000000012,157.0250000000012,157.0250000000012
157.0260000000012,157.0260000000012,157.0260000000012,1.7277125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0260000000012,157.0260000000012,157.0260000000012
157.0270000000012,157.0270000000012,157.0270000000012,1.72177875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0270000000012,157.0270000000012,157.0270000000012
157.0280000000012,157.0280000000012,157.0280000000012,1.7204825e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0280000000012,157.0280000000012,157.0280000000012
157.02900000000122,157.02900000000122,157.02900000000122,1.72234e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.02900000000122,157.02900000000122,157.02900000000122
157.03000000000122,157.03000000000122,157.03000000000122,1.7260075e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03000000000122,157.03000000000122,157.03000000000122
157.03100000000123,157.03100000000123,157.03100000000123,1.7268525e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03100000000123,157.03100000000123,157.03100000000123
157.03200000000123,157.03200000000123,157.03200000000123,1.72548e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03200000000123,157.03200000000123,157.03200000000123
157.03300000000124,157.03300000000124,157.03300000000124,1.7241125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03300000000124,157.03300000000124,157.03300000000124
157.03400000000124,157.03400000000124,157.03400000000124,1.7274925e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03400000000124,157.03400000000124,157.03400000000124
157.03500000000125,157.03500000000125,157.03500000000125,1.7220325e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03500000000125,157.03500000000125,157.03500000000125
157.03600000000125,157.03600000000125,157.03600000000125,1.72822e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03600000000125,157.03600000000125,157.03600000000125
157.03700000000126,157.03700000000126,157.03700000000126,1.7209625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03700000000126,157.03700000000126,157.03700000000126
157.03800000000126,157.03800000000126,157.03800000000126,1.72193e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03800000000126,157.03800000000126,157.03800000000126
157.03900000000127,157.03900000000127,157.03900000000127,1.71245625e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.03900000000127,157.03900000000127,157.03900000000127
157.04000000000127,157.04000000000127,157.04000000000127,1.7089325e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.04000000000127,157.04000000000127,157.04000000000127
157.04100000000128,157.04100000000128,157.04100000000128,1.70910125e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.04100000000128,157.04100000000128,157.04100000000128
157.04200000000128,157.04200000000128,157.04200000000128,1.7063125000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.04200000000128,157.04200000000128,157.04200000000128
157.04300000000129,157.04300000000129,157.04300000000129,1.6998787500000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.04300000000129,157.04300000000129,157.04300000000129
157.0440000000013,157.0440000000013,157.0440000000013,1.69524e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0440000000013,157.0440000000013,157.0440000000013
157.0450000000013,157.0450000000013,157.0450000000013,1.69314e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0450000000013,157.0450000000013,157.0450000000013
157.0460000000013,157.0460000000013,157.0460000000013,1.6871475e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0460000000013,157.0460000000013,157.0460000000013
157.0470000000013,157.0470000000013,157.0470000000013,1.686005e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0470000000013,157.0470000000013,157.0470000000013
157.0480000000013,157.0480000000013,157.0480000000013,1.6865875e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0480000000013,157.0480000000013,157.0480000000013
157.0490000000013,157.0490000000013,157.0490000000013,1.6893525e-08,0.0,0.0,0.0,0.0,0.0,0.0,230_4,median,alhic1901,,157.0490000000013,157.0490000000013,157.0490000000013
